,piste,hour,day,infos-course,infos-conditions,infos_meteo,meteo_icon,infos_partants,fer,infos_arrivee
787,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"3
Aigle De La Val.
H
8 Guillaume Lemoine
J.ch. Feron 87 310 2150 (17)4a8a0. 4,6
5,2",deferre_anterieurs_posterieurs,"3Ème 3
Aigle De La Val.
Guillaume Lemoine 1'14""50 4,6
5,2"
788,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"4
Brave Atout
H
7 Ch. Levaufre
Y.a. Briand 87 590 2150 (17)3a2a6. 5,1
3,8",deferre_anterieurs_posterieurs,"1Er 4
Brave Atout
Ch. Levaufre 1'13""90 5,1
3,8"
789,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"5
Bodega Del Arte
F
7 N. Devigne
J. Guelpa 87 320 2150 (17)9a6a3. 34
12",deferre_anterieurs,"5Ème 5
Bodega Del Arte
N. Devigne 1'15""40 34
12"
790,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"6
Amalia
F
8 M. Ereau
S. Cingland 86 130 2150 (17)Da9a0. 69
52",False,"10Ème 6
Amalia
M. Ereau 1'16""10 69
52"
791,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"7
Baraka De Belfo.
F
7 Dylan Garcia
L. Fresneau 84 820 2150 (17)DaDa0. 160
182",False,"12Ème 7
Baraka De Belfo.
Dylan Garcia 1'17""70 160
182"
792,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"8
Achille Du Fosse
H
8 Axel Laigron
A. Laigron 84 495 2150 (17)Da5aD. 38
26",deferre_anterieurs,"6Ème 8
Achille Du Fosse
Axel Laigron 1'15""40 38
26"
793,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"9
Black Blues
A
H
7 Q. Chauve-laffay
N. Ensch 78 610 2150 (17)1a7aD. 29
17",deferre_anterieurs_posterieurs,"DAI 9
Black Blues
A
Q. Chauve-laffay - 29
17"
794,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"10
Allegory Turgot
F
8 P. Repichet
R. Jaffrelot 81 610 2150 (17)4a4a0. 160
49",False,"8Ème 10
Allegory Turgot
P. Repichet 1'15""90 160
49"
795,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"11
Be Happy
F
7 Mlle A. Dupuis
N. Julien 80 760 2150 (17)6a3a0. 81
44",False,"11Ème 11
Be Happy
Mlle A. Dupuis 1'16""50 81
44"
796,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"12
Baryton Du Trio
H
7 A. Jenny
Mme An Despeghel 73 130 2150 (17)0aDa9. 122
252",False,"4Ème 12
Baryton Du Trio
A. Jenny 1'14""50 122
252"
797,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"13
Bonnie Star
F
7 M. Bailet
Y.a. Briand 81 590 2150 (17)5a0a8. 65
46",False,"9Ème 13
Bonnie Star
M. Bailet 1'15""90 65
46"
798,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"14
Bahia Carrelesse
F
7 Mlle M. Heymans
Ph. Mortagne 75 310 2150 (17)Da8a4. 115
67",False,"7Ème 14
Bahia Carrelesse
Mlle M. Heymans 1'15""50 115
67"
799,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"15
Acrobat Welcome
H
8 J.b. Bonet
R. Mourice 78 980 2150 (17)Da0aD. 94
112",False,"DAI 15
Acrobat Welcome
J.b. Bonet - 94
112"
800,CAGNES/MER., 15h08,5 Jan,"Trot Attelé
24 000 €
2150 m
16 partants",Apprentis - Lads Jockeys - Autostart - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"16
Bistrot
H
7 Nicolas Germain L.
Th. Devouassoux 83 450 2150 (17)9a7a3. 10
9,7",deferre_anterieurs_posterieurs,"DAI 16
Bistrot
Nicolas Germain Le - 10
9,7"
801,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"1
Cool Haufor
H
6 W. Baudy
J. Guelpa 67 2925
18 740 (17)DmDaD. 89
133",False,"2Ème 1
Cool Haufor
W. Baudy 1'18""00 89
133"
802,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"2
Dick Des Malber.
H
5 Q. Seguin
N. Ensch 67 2925
19 200 (17)DaDa8. 19
25",deferre_anterieurs_posterieurs,"1Er 2
Dick Des Malber.
Q. Seguin 1'16""30 19
25"
803,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"3
Bagheera De Bar.
F
7 Mlle L. Masi
M. Govignon 55 2925
25 320 (17)Da6m4. 33
121",False,"3Ème 3
Bagheera De Bar.
Mlle L. Masi 1'18""10 33
121"
804,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"4
Deesse D'urzy
F
5 Mlle E. Callier
P. Callier 55 2925
25 720 (17)Dm1a3. 8,5
6,7",deferre_anterieurs_posterieurs,"4Ème 4
Deesse D'urzy
Mlle E. Callier 1'18""40 8,5
6,7"
805,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"5
Copine Primo
F
6 M. Bailet
D. Cinier 55 2925
26 080 (17)Da3a0. 35
144",False,"Di 5
Copine Primo
M. Bailet - 35
144"
806,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"6
Cupidon De La C.
H
6 R. Thonnerieux
Th. Devouassoux 57 2925
26 240 (17)8aDa5. 24
40",False,"9Ème 6
Cupidon De La C.
R. Thonnerieux 1'24""80 24
40"
807,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"7
Colombine
F
6 Mlle M. Ducre
P. Callier 55 2925
26 310 (17)3m3a6. 21
14",False,"DAI 7
Colombine
Mlle M. Ducre - 21
14"
808,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"8
Calice
H
6 Mlle M. Lable
E. Ohanessian 55 2925
26 460 (17)1a4a3. 25
17",False,"DAI 8
Calice
Mlle M. Lable - 25
17"
809,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"9
Dear Dancer
M
5 A. Lamy
V. Foucault 67 2925
28 800 (17)Da6m4. 6
4,1",False,"5Ème 9
Dear Dancer
A. Lamy 1'18""40 6
4,1"
810,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"10
Darelia De Fael
F
5 Axel Laigron
R. Mourice 55 2925
29 870 (17)0a6a3. 34
45",False,"DAI 10
Darelia De Fael
Axel Laigron - 34
45"
811,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"11
Baxo Des Caillo.
H
7 Mlle E. Desmigneux
J.et. Le Bec 55 2950
44 760 (17)Ra(16. 50
29",False,"DAI 11
Baxo Des Caillo.
Mlle E. Desmigneux - 50
29"
812,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"12
Brut De Pom
M
7 Mlle N. Tether
Cl. Mathe 55 2950
48 840 (17)DaAmD. 196
139",False,"10Ème 12
Brut De Pom
Mlle N. Tether 1'24""50 196
139"
813,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"13
Denver Du Bourg
H
5 F. Desmigneux
Ch.c. Degiorgio 67 2950
50 910 (17)4a4m0. 14
10",deferre_anterieurs,"8Ème 13
Denver Du Bourg
F. Desmigneux 1'19""70 14
10"
814,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"14
Castagneto
M
6 Mme Laetitia Gout
L. Gout 57 2950
52 420 (17)6m0m0. 37
78",False,"7Ème 14
Castagneto
Mme Laetitia Gout 1'18""90 37
78"
815,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"15
Cyr De Courtison
H
6 Christopher Corbi.
Ch.a. Mary 67 2950
52 430 (17)0aDa7. 6,1
6,4",deferre_anterieurs,"DAI 15
Cyr De Courtison
Christopher Corbin - 6,1
6,4"
816,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"16
Cesar D'erah
H
6 K. Thonnerieux
D. Alexandre 67 2950
57 360 (17)Dm0a6. 9,1
16",deferre_posterieurs,"6Ème 16
Cesar D'erah
K. Thonnerieux 1'18""50 9,1
16"
817,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"17
Bueno Honey
H
7 P.y. Verva
D. Alexandre 67 2950
59 385 (17)DmDa2. 7,6
7,9",deferre_anterieurs_posterieurs,"DAI 17
Bueno Honey
P.y. Verva - 7,6
7,9"
818,CAGNES/MER., 15h40,5 Jan,"Trot Monté
20 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"18
Bolivar Jenilou
H
7 V. Reis
R. Mourice 55 2950
59 880 (17)DmDa7. 12
22",deferre_anterieurs_posterieurs,"DAI 18
Bolivar Jenilou
V. Reis - 12
22"
819,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"1
Vesuve Gede
H
9 J. Uroz
J. Uroz 96 620 2925 (17)Dm1a9. 17
34",False,"4Ème 1
Vesuve Gede
J. Uroz 1'17""30 17
34"
820,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"2
Badiane Du Pont
F
7 R. Mourice
R. Mourice 99 160 2925 (17)Da4aA. 14
10",deferre_anterieurs_posterieurs,"DAI 2
Badiane Du Pont
R. Mourice - 14
10"
821,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"3
Belina Des Agos
F
7 V. Foucault
J.m. Roubaud 101 530 2925 (17)DaDaD. 20
26",deferre_anterieurs_posterieurs,"DAI 3
Belina Des Agos
V. Foucault - 20
26"
822,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"4
Beaute Darche
F
7 N. Ensch
N. Ensch 101 760 2925 (17)1aDaD. 11
6,7",False,"2Ème 4
Beaute Darche
N. Ensch 1'17""00 11
6,7"
823,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"5
Big Fox
H
7 R. Derieux
F. Carpentier 102 750 2925 (17)3a7a0. 12
10",deferre_anterieurs_posterieurs,"8Ème 5
Big Fox
R. Derieux 1'18""00 12
10"
824,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"6
Batoun De Cormon
H
7 S. Cingland
S. Cingland 103 370 2925 (17)Da6a0. 4,2
4",deferre_posterieurs,"1Er 6
Batoun De Cormon
S. Cingland 1'16""60 4,2
4"
825,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"7
Vitness
H
9 Pierrick Le Moel
Pierrick Le Moel 104 100 2925 (17)DaDa6. 16
33",deferre_anterieurs_posterieurs,"6Ème 7
Vitness
Pierrick Le Moel 1'17""60 16
33"
826,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"8
Asap Power
H
8 Y. Teerlinck
Y. Teerlinck 104 500 2925 (17)5aDa7. 23
40",False,"DAI 8
Asap Power
Y. Teerlinck - 23
40"
827,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"9
Big Boss Du Jas
H
7 G. Gelormini
Y. Hagege 104 840 2925 (17)Dm1a5. 3,6
4,7",deferre_anterieurs_posterieurs,"3Ème 9
Big Boss Du Jas
G. Gelormini 1'17""20 3,6
4,7"
828,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"10
Acra Joe
H
8 A. Tomaselli
A. Tomaselli 105 250 2925 (17)2a0a9. 83
89",False,"Di 10
Acra Joe
A. Tomaselli - 83
89"
829,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"11
Balle De Max
F
7 Mlle F. Lecellier
Eric Ledoyen 105 330 2925 (17)3a9a5. 13
21",False,"Di 11
Balle De Max
Mlle F. Lecellier - 13
21"
830,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"12 Volubilis Rose
NON PARTANT",False,"12 Volubilis Rose
NON PARTANT"
831,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"13
Utwo Seven
H
10 K. Vanderschelden
Kevin Vanderschel. 105 760 2925 (17)4a0a3. 39
57",False,"DAI 13
Utwo Seven
K. Vanderschelden - 39
57"
832,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"14
Anti Doctor
H
8 J.ch. Feron
S. Cingland 105 940 2925 (17)3a0a6. 10
6,5",deferre_posterieurs,"5Ème 14
Anti Doctor
J.ch. Feron 1'17""40 10
6,5"
833,CAGNES/MER., 16h10,5 Jan,"Trot Attelé
26 000 €
2925 m
15 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"15
Anna D'elma
F
8 L. Fresneau
L. Fresneau 106 830 2925 (17)0a9a4. 139
116",False,"7Ème 15
Anna D'elma
L. Fresneau 1'17""90 139
116"
834,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"1
Dinozzo De Bess
H
5 P.y. Verva
J.et. Le Bec 16 550 2925 DaDaDaDa4. 13
19",False,"Di 1
Dinozzo De Bess
P.y. Verva - 13
19"
835,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"2
Dexteria
F
5 S. Cingland
Y.a. Briand 16 920 2925 (17)1a0a0. 36
19",deferre_posterieurs,"9Ème 2
Dexteria
S. Cingland 1'18""90 36
19"
836,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"3
Derby De Sia
H
5 D. Bekaert
D. Alexandre 17 490 2925 (17)4a4a2. 15
20",False,"3Ème 3
Derby De Sia
D. Bekaert 1'18""00 15
20"
837,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"4
Deal Majyc
H
5 J.b. Bonet
R. Mourice 17 930 2925 (17)3a7aD. 76
123",False,"DAI 4
Deal Majyc
J.b. Bonet - 76
123"
838,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"5
Dragon Rouge
H
5 J.ch. Feron
J.ch. Feron 18 800 2925 (17)7a2a6. 8,3
10",deferre_anterieurs_posterieurs,"1Er 5
Dragon Rouge
J.ch. Feron 1'17""80 8,3
10"
839,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"6
Dollar Williams
H
5 V. Foucault
H. Grift 20 100 2925 (17)Da0aD. 38
56",deferre_anterieurs,"DAI 6
Dollar Williams
V. Foucault - 38
56"
840,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"7
Dali Bourgeois
H
5 W. Baudy
W. Baudy 21 470 2925 (17)5a8a1. 9,8
19",deferre_anterieurs_posterieurs,"DAI 7
Dali Bourgeois
W. Baudy - 9,8
19"
841,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"8
Drolesse De Car.
F
5 J. Guelpa
J. Guelpa 21 740 2925 (17)1a3a3. 7,1
5,7",deferre_anterieurs_posterieurs,"4Ème 8
Drolesse De Car.
J. Guelpa 1'18""20 7,1
5,7"
842,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"9
Delice Du Nord
H
5 J.f. Senet
J.f. Senet 21 850 2925 (17)0a2aD. 5,7
5,7",deferre_anterieurs_posterieurs,"DAI 9
Delice Du Nord
J.f. Senet - 5,7
5,7"
843,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"10
Duo D'orange
H
5 N. Mortagne
J. Corbanie 26 080 2950 (17)7a8a2. 88
129",False,"6Ème 10
Duo D'orange
N. Mortagne 1'17""70 88
129"
844,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"11
Debest Flash
H
5 Ch.c. Degiorgio
Ch.c. Degiorgio 27 790 2950 (17)9a9a6. 100
165",deferre_posterieurs,"7Ème 11
Debest Flash
Ch.c. Degiorgio 1'17""90 100
165"
845,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"12
Dunion Des Racq.
F
5 N. Ensch
N. Ensch 32 470 2950 (17)Da1aD. 26
59",False,"5Ème 12
Dunion Des Racq.
N. Ensch 1'17""50 26
59"
846,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"13
Delta Du Poret
H
5 Y. Lacombe
Y.a. Briand 35 760 2950 (17)3aDa1. 32
26",False,"11Ème 13
Delta Du Poret
Y. Lacombe 1'18""90 32
26"
847,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"14
Driango De Nile
H
5 A. Muidebled
A. Muidebled 38 790 2950 (17)6m5a4. 24
35",False,"10Ème 14
Driango De Nile
A. Muidebled 1'18""30 24
35"
848,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"15
Destrier Atout
M
5 C. Derhan
H. Grift 40 380 2950 (17)DaDa0. 200
174",False,"8Ème 15
Destrier Atout
C. Derhan 1'18""10 200
174"
849,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"16
Dolce D'ebane
F
5 L. Fresneau
Y.a. Briand 44 090 2950 (17)2a3a1. 15
10",False,"2Ème 16
Dolce D'ebane
L. Fresneau 1'17""40 15
10"
850,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"17
Derby Destin
H
5 R. Mourice
R. Mourice 45 970 2950 (17)3a3a1. 9,3
5,9",False,"DAI 17
Derby Destin
R. Mourice - 9,3
5,9"
851,CAGNES/MER., 16h40,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"18
Dorie De Sauzet.
F
5 P. Callier
P. Callier 47 760 2950 (17)Da4a5. 8,8
7,8",deferre_anterieurs_posterieurs,"DAI 18
Dorie De Sauzet.
P. Callier - 8,8
7,8"
852,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"1
Delgado Colombie
H
5 L. Fresneau
Y.a. Briand 16 670 2925 (17)7a5a4. 72
106",False,"8Ème 1
Delgado Colombie
L. Fresneau 1'18""10 72
106"
853,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"2
Dorlando De Duf.
H
5 Ch. Martens
V. Martens 17 450 2925 (17)2a1a2. 2,1
2,3",deferre_anterieurs_posterieurs,"1Er 2
Dorlando De Duf.
Ch. Martens 1'16""80 2,1
2,3"
854,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"3
Devil Of Carless
M
5 N. Mortagne
Ph. Mortagne 17 810 2925 (17)Da6a6. 32
73",deferre_anterieurs,"14Ème 3
Devil Of Carless
N. Mortagne 1'25""10 32
73"
855,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"4
Darios De Corve.
H
5 D. Cinier
D. Cinier 18 600 2925 (17)5a0a0. 124
191",False,"12Ème 4
Darios De Corve.
D. Cinier 1'20""60 124
191"
856,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"5
Don't Stop Me
F
5 V. Foucault
Mme K. Bossuyt 19 140 2925 (17)Da9a0. 51
265",False,"DAI 5
Don't Stop Me
V. Foucault - 51
265"
857,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"6
Derby Dairpet
H
5 K. Thonnerieux
Y. Haret 20 910 2925 (17)DaDa5. 106
181",False,"DAI 6
Derby Dairpet
K. Thonnerieux - 106
181"
858,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"7
D'azur Du Tillet
M
5 Anthony Laigron
A. Laigron 21 540 2925 (17)Da7a2. 90
111",deferre_anterieurs,"7Ème 7
D'azur Du Tillet
Anthony Laigron 1'17""80 90
111"
859,CAGNES/MER., 17h12,5 Jan,"Trot Attelé
23 000 €
2925 m
18 partants",Inconnu - Corde à gauche Détails des conditions,"18°C, vent 3 km/h",icon-meteo-P4,"8
Dolvera
F
5 R. Derieux
R. Derieux 21 800 2925 (17)1a0a7. 4,4
3,3",deferre_anterieurs,"13Ème 8
Dolvera
R. Derieux 1'23""80 4,4
3,3"
